s	26.3868	73	1	0
d	26.4085	73	0	0
a	26.7674	74	0	0
s	26.7674	74	1	0
d	26.7816	74	0	0
a	26.7859	75	0	0
s	26.7859	75	1	0
d	26.8346	75	0	0
a	26.8495	76	0	0
s	26.8495	76	1	0
a	26.9302	77	1	0
d	27.1636	76	1	1
s	27.1636	77	1	0
d	27.3857	77	0	0
a	28.3254	78	0	0
s	28.3254	78	1	0
d	28.386	78	0	0
a	28.4858	79	0	0
s	28.4858	79	1	0
d	28.6067	79	0	0
a	28.6387	80	0	0
s	28.6387	80	1	0
d	28.7078	80	0	0
a	29.0147	81	0	0
s	29.0147	81	1	0
a	29.0754	82	1	0
d	29.1277	81	1	1
s	29.1277	82	1	0
d	29.1467	82	0	0
a	30.1649	83	0	0
s	30.1649	83	1	0
a	30.1738	84	1	0
d	30.2144	83	1	1
s	30.2144	84	1	0
d	30.2276	84	0	0
a	30.6993	85	0	0
s	30.6993	85	1	0
d	30.8126	85	0	0
a	31.1505	86	0	0
s	31.1505	86	1	0
d	31.2188	86	0	0
a	31.447	87	0	0
s	31.447	87	1	0
a	31.4637	88	1	0
d	31.5707	87	1	1
s	31.5707	88	1	0
d	31.6118	88	0	0
a	31.9184	89	0	0
s	31.9184	89	1	0
d	31.9416	89	0	0
a	32.0534	90	0	0
s	32.0534	90	1	0
a	32.1281	91	1	0
d	32.1495	90	1	1
s	32.1495	91	1	0
d	32.1996	91	0	0
a	33.912	92	0	0
s	33.912	92	1	0
d	33.9819	92	0	0
a	34.1055	93	0	0
s	34.1055	93	1	0
d	34.1296	93	0	0
a	34.224	94	0	0
s	34.224	94	1	0
a	34.2331	95	1	0
d	34.327	94	1	1
s	34.327	95	1	0
d	34.5298	95	0	0
a	34.6299	96	0	0
s	34.6299	96	1	0
d	34.7408	96	0	0
a	35.2067	97	0	0
s	35.2067	97	1	0
d	35.2515	97	0	0
a	35.6123	98	0	0
s	35.6123	98	1	0
d	35.6289	98	0	0
a	35.6414	99	0	0
s	35.6414	99	1	0
d	35.6931	99	0	0
a	35.7067	100	0	0
s	35.7067	100	1	0
d	35.7225	100	0	0
a	36.551	101	0	0
s	36.551	101	1	0
a	36.6201	102	1	0
d	36.7577	101	1	1
s	36.7577	102	1	0
d	36.9356	102	0	0
a	37.9141	103	0	0
s	37.9141	103	1	0
d	37.9603	103	0	0
a	38.0962	104	0	0
s	38.0962	104	1	0
d	38.2333	104	0	0
a	38.4944	105	0	0
s	38.4944	105	1	0
d	38.51	105	0	0
a	39.0375	106	0	0
s	39.0375	106	1	0
d	39.1224	106	0	0
a	39.1488	107	0	0
s	39.1488	107	1	0
d	39.2684	107	0	0
a	39.2691	108	0	0
s	39.2691	108	1	0
d	39.418	108	0	0
a	39.5024	109	0	0
s	39.5024	109	1	0
a	39.5451	110	1	0
d	39.7226	109	1	1
s	39.7226	110	1	0
d	39.8484	110	0	0
a	40.0154	111	0	0
s	40.0154	111	1	0
d	40.064	111	0	0
a	40.2191	112	0	0
s	40.2191	112	1	0
d	40.2346	112	0	0
a	40.5144	113	0	0
s	40.5144	113	1	0
d	40.529	113	0	0
a	40.8088	114	0	0
s	40.8088	114	1	0
a	40.9312	115	1	0
d	40.9476	114	1	1
s	40.9476	115	1	0
d	41.0121	115	0	0
a	42.2218	116	0	0
s	42.2218	116	1	0
a	42.236	117	1	0
d	42.4297	116	1	1
s	42.4297	117	1	0
d	42.7353	117	0	0
a	42.9766	118	0	0
s	42.9766	118	1	0
d	43.0686	118	0	0
a	43.1441	119	0	0
s	43.1441	119	1	0
d	43.1619	119	0	0
a	43.2695	120	0	0
s	43.2695	120	1	0
d	43.2867	120	0	0
a	43.3427	121	0	0
s	43.3427	121	1	0
d	43.4349	121	0	0
a	43.6128	122	0	0
s	43.6128	122	1	0
a	43.7414	123	1	0
d	44.1569	122	1	1
s	44.1569	123	1	0
d	44.1949	123	0	0
a	48.1438	124	0	0
s	48.1438	124	1	0
d	48.1851	124	0	0
a	48.2176	125	0	0
s	48.2176	125	1	0
d	48.2396	125	0	0
a	48.3446	126	0	0
s	48.3446	126	1	0
d	48.3823	126	0	0
a	48.7339	127	0	0
s	48.7339	127	1	0
d	48.7711	127	0	0
a	48.7974	128	0	0
s	48.7974	128	1	0
d	48.8225	128	0	0
a	49.4917	129	0	0
s	49.4917	129	1	0
d	49.5058	129	0	0
a	49.5796	130	0	0
s	49.5796	130	1	0
d	49.6143	130	0	0
a	50.0716	131	0	0
s	50.0716	131	1	0
a	50.0823	132	1	0
d	50.131	131	1	1
s	50.131	132	1	0
d	50.2601	132	0	0
a	50.7484	133	0	0
s	50.7484	133	1	0
a	50.7645	134	1	0
d	50.8714	133	1	1
s	50.8714	134	1	0
a	50.9647	135	1	0
d	51.0234	134	1	1
s	51.0234	135	1	0
d	51.1659	135	0	0
a	51.805	136	0	0
s	51.805	136	1	0
d	51.8868	136	0	0
a	52.3099	137	0	0
s	52.3099	137	1	0
d	52.3345	137	0	0
a	52.6622	138	0	0
s	52.6622	138	1	0
d	52.6648	138	0	0
a	52.713	139	0	0
s	52.713	139	1	0
d	52.7269	139	0	0
a	53.0245	140	0	0
s	53.0245	140	1	0
d	53.1029	140	0	0
a	54.1415	141	0	0
s	54.1415	141	1	0
d	54.1702	141	0	0
a	54.5757	142	0	0
s	54.5757	142	1	0
d	54.6662	142	0	0
a	54.8093	143	0	0
s	54.8093	143	1	0
d	54.81	143	0	0
a	55.4603	144	0	0
s	55.4603	144	1	0
d	55.5981	144	0	0
a	55.7932	145	0	0
s	55.7932	145	1	0
d	55.9328	145	0	0
a	56.168	146	0	0
s	56.168	146	1	0
a	56.1924	147	1	0
d	56.2158	146	1	1
s	56.2158	147	1	0
d	56.2595	147	0	0
a	56.3388	148	0	0
s	56.3388	148	1	0
d	56.3484	148	0	0
a	56.4961	149	0	0
s	56.4961	149	1	0
d	56.537	149	0	0
a	56.8745	150	0	0
s	56.8745	150	1	0
d	56.9197	150	0	0
a	56.9871	151	0	0
s	56.9871	151	1	0
a	56.9989	152	1	0
d	57.0734	151	1	1
s	57.0734	152	1	0
d	57.1281	152	0	0
a	57.976	153	0	0
s	57.976	153	1	0
d	58.0704	153	0	0
a	58.0813	154	0	0
s	58.0813	154	1	0
d	58.3459	154	0	0
a	58.4056	155	0	0
s	58.4056	155	1	0
a	58.4935	156	1	0
d	58.5914	155	1	1
s	58.5914	156	1	0
d	58.6418	156	0	0
a	59.1415	157	0	0
s	59.1415	157	1	0
a	59.1441	158	1	0
d	59.2353	157	1	1
s	59.2353	158	1	0
d	59.2463	158	0	0
a	59.4812	159	0	0
s	59.4812	159	1	0
d	59.5629	159	0	0
a	59.5745	160	0	0
s	59.5745	160	1	0
d	59.6089	160	0	0
a	60.1751	161	0	0
s	60.1751	161	1	0
d	60.3005	161	0	0
a	60.4444	162	0	0
s	60.4444	162	1	0
a	60.4665	163	1	0
d	60.5342	162	1	1
s	60.5342	163	1	0
d	60.5658	163	0	0
a	60.9769	164	0	0
s	60.9769	164	1	0
d	61.033	164	0	0
a	61.1848	165	0	0
s	61.1848	165	1	0
d	61.2158	165	0	0
a	61.2436	166	0	0
s	61.2436	166	1	0
d	61.2742	166	0	0
a	61.304	167	0	0
s	61.304	167	1	0
d	61.5011	167	0	0
a	61.6257	168	0	0
s	61.6257	168	1	0
a	61.7027	169	1	0
d	61.7557	168	1	1
s	61.7557	169	1	0
d	61.977	169	0	0
a	62.8121	170	0	0
s	62.8121	170	1	0
d	63.0701	170	0	0
a	63.5286	171	0	0
s	63.5286	171	1	0
d	63.6322	171	0	0
a	63.7647	172	0	0
s	63.7647	172	1	0
d	63.8007	172	0	0
a	64.1541	173	0	0
s	64.1541	173	1	0
d	64.247	173	0	0
a	64.6922	174	0	0
s	64.6922	174	1	0
d	64.7314	174	0	0
a	64.7566	175	0	0
s	64.7566	175	1	0
a	64.8296	176	1	0
d	64.9182	175	1	1
s	64.9182	176	1	0
d	64.9605	176	0	0
a	67.7199	177	0	0
s	67.7199	177	1	0
d	67.8332	177	0	0
a	67.8648	178	0	0
s	67.8648	178	1	0
a	68.029	179	1	0
d	68.3341	178	1	1
s	68.3341	179	1	0
d	68.3512	179	0	0
a	69.3295	180	0	0
s	69.3295	180	1	0
d	69.4553	180	0	0
a	70.0541	181	0	0
s	70.0541	181	1	0
d	70.1031	181	0	0
a	70.2419	182	0	0
s	70.2419	182	1	0
d	70.6402	182	0	0
a	70.9364	183	0	0
s	70.9364	183	1	0
a	70.967	184	1	0
d	71.015	183	1	1
s	71.015	184	1	0
d	71.0641	184	0	0
a	71.0863	185	0	0
s	71.0863	185	1	0
d	71.1404	185	0	0
a	71.1902	186	0	0
s	71.1902	186	1	0
a	71.2365	187	1	0
d	71.444	186	1	1
s	71.444	187	1	0
d	71.5003	187	0	0
a	72.9573	188	0	0
s	72.9573	188	1	0
a	73.0214	189	1	0
d	73.172	188	1	1
s	73.172	189	1	0
d	73.2344	189	0	0
a	74.3612	190	0	0
s	74.3612	190	1	0
d	74.3924	190	0	0
a	74.4088	191	0	0
s	74.4088	191	1	0
a	74.4762	192	1	0
d	74.5855	191	1	1
s	74.5855	192	1	0
d	74.8362	192	0	0
a	76.206	193	0	0
s	76.206	193	1	0
d	76.2429	193	0	0
a	76.5556	194	0	0
s	76.5556	194	1	0
a	76.8138	195	1	0
d	76.8186	194	1	1
s	76.8186	195	1	0
d	76.8361	195	0	0
a	77.9337	196	0	0
s	77.9337	196	1	0
d	77.9599	196	0	0
a	78.3107	197	0	0
s	78.3107	197	1	0
d	78.6165	197	0	0
a	79.2474	198	0	0
s	79.2474	198	1	0
a	79.3354	199	1	0
d	79.3528	198	1	1
s	79.3528	199	1	0
d	79.4408	199	0	0
a	80.2112	200	0	0
s	80.2112	200	1	0
d	80.2675	200	0	0
a	80.7951	201	0	0
s	80.7951	201	1	0
d	80.8715	201	0	0
a	81.0645	202	0	0
s	81.0645	202	1	0
a	81.0939	203	1	0
d	81.1496	202	1	1
s	81.1496	203	1	0
d	81.3933	203	0	0
a	82.1632	204	0	0
s	82.1632	204	1	0
d	82.3405	204	0	0
a	83.5762	205	0	0
s	83.5762	205	1	0
d	83.6181	205	0	0
a	83.6275	206	0	0
s	83.6275	206	1	0
d	83.9029	206	0	0
a	84.1095	207	0	0
s	84.1095	207	1	0
a	84.1855	208	1	0
d	84.2048	207	1	1
s	84.2048	208	1	0
d	84.3918	208	0	0
a	85.826	209	0	0
s	85.826	209	1	0
d	85.91	209	0	0
a	86.5981	210	0	0
s	86.5981	210	1	0
a	86.683	211	1	0
d	86.6917	210	1	1
s	86.6917	211	1	0
d	87.0697	211	0	0
a	88.0142	212	0	0
s	88.0142	212	1	0
a	88.1711	213	1	0
d	88.2034	212	1	1
s	88.2034	213	1	0
d	88.2288	213	0	0
a	88.2392	214	0	0
s	88.2392	214	1	0
d	88.2835	214	0	0
a	88.3344	215	0	0
s	88.3344	215	1	0
d	88.3399	215	0	0
a	88.4091	216	0	0
s	88.4091	216	1	0
a	88.5226	217	1	0
d	88.533	216	1	1
s	88.533	217	1	0
d	88.5931	217	0	0
a	89.47	218	0	0
s	89.47	218	1	0
a	89.5626	219	1	0
d	89.6287	218	1	1
s	89.6287	219	1	0
d	89.7001	219	0	0
a	90.0979	220	0	0
s	90.0979	220	1	0
d	90.1449	220	0	0
a	90.735	221	0	0
s	90.735	221	1	0
a	90.8523	222	1	0
d	91.0717	221	1	1
s	91.0717	222	1	0
d	91.0721	222	0	0
a	92.2317	223	0	0
s	92.2317	223	1	0
d	92.2732	223	0	0
a	92.4519	224	0	0
s	92.4519	224	1	0
a	92.537	225	1	0
d	92.5671	224	1	1
s	92.5671	225	1	0
d	92.6521	225	0	0
a	93.1513	226	0	0
s	93.1513	226	1	0
a	93.1952	227	1	0
d	93.2191	226	1	1
s	93.2191	227	1	0
a	93.6573	228	1	0
a	93.6804	229	1	1
d	93.7591	227	1	2
s	93.7591	228	1	1
d	93.802	228	1	1
s	93.802	229	1	0
d	93.8325	229	0	0
a	93.9833	230	0	0
s	93.9833	230	1	0
a	94.0033	231	1	0
d	94.202	230	1	1
s	94.202	231	1	0
d	94.216	231	0	0
a	95.6864	232	0	0
s	95.6864	232	1	0
d	95.8418	232	0	0
a	96.1157	233	0	0
s	96.1157	233	1	0
d	96.1682	233	0	0
a	96.5425	234	0	0
s	96.5425	234	1	0
d	96.5906	234	0	0
a	96.6514	235	0	0
s	96.6514	235	1	0
d	96.6885	235	0	0
a	96.7139	236	0	0
s	96.7139	236	1	0
d	96.7227	236	0	0
a	96.7941	237	0	0
s	96.7941	237	1	0
a	96.8365	238	1	0
d	96.915	237	1	1
s	96.915	238	1	0
d	96.9153	238	0	0
a	97.9727	239	0	0
s	97.9727	239	1	0
d	98.1386	239	0	0
a	98.1653	240	0	0
s	98.1653	240	1	0
d	98.2844	240	0	0
a	98.588	241	0	0
s	98.588	241	1	0
d	98.7499	241	0	0
a	99.2028	242	0	0
s	99.2028	242	1	0
d	99.2288	242	0	0
a	99.2574	243	0	0
s	99.2574	243	1	0
d	99.2701	243	0	0
a	100.525	244	0	0
s	100.525	244	1	0
d	100.605	244	0	0
a	100.695	245	0	0
s	100.695	245	1	0
d	100.717	245	0	0
a	100.85	246	0	0
s	100.85	246	1	0
a	100.908	247	1	0
d	100.92	246	1	1
s	100.92	247	1	0
d	100.978	247	0	0
a	101.233	248	0	0
s	101.233	248	1	0
d	101.249	248	0	0
a	101.797	249	0	0
s	101.797	249	1	0
d	101.843	249	0	0
a	101.855	250	0	0
s	101.855	250	1	0
d	101.883	250	0	0
a	102.128	251	0	0
s	102.128	251	1	0
d	102.137	251	0	0
a	102.175	252	0	0
s	102.175	252	1	0
a	102.293	253	1	0
d	102.336	252	1	1
s	102.336	253	1	0
d	102.401	253	0	0
a	103.138	254	0	0
s	103.138	254	1	0
d	103.147	254	0	0
a	103.165	255	0	0
s	103.165	255	1	0
d	103.188	255	0	0
a	103.402	256	0	0
s	103.402	256	1	0
d	103.475	256	0	0
a	103.991	257	0	0
s	103.991	257	1	0
d	104.034	257	0	0
a	105.404	258	0	0
s	105.404	258	1	0
d	105.431	258	0	0
a	105.46	259	0	0
s	105.46	259	1	0
d	105.612	259	0	0
a	105.833	260	0	0
s	105.833	260	1	0
a	105.913	261	1	0
d	106.119	260	1	1
s	106.119	261	1	0
d	106.225	261	0	0
a	106.737	262	0	0
s	106.737	262	1	0
a	106.764	263	1	0
d	106.811	262	1	1
s	106.811	263	1	0
d	107.04	263	0	0
a	108.549	264	0	0
s	108.549	264	1	0
a	108.571	265	1	0
d	108.692	264	1	1
s	108.692	265	1	0
d	108.823	265	0	0
a	110.453	266	0	0
s	110.453	266	1	0
a	110.471	267	1	0
d	110.513	266	1	1
s	110.513	267	1	0
d	110.513	267	0	0
a	110.601	268	0	0
s	110.601	268	1	0
d	110.604	268	0	0
a	110.63	269	0	0
s	110.63	269	1	0
d	110.647	269	0	0
a	111.014	270	0	0
s	111.014	270	1	0
d	111.112	270	0	0
a	111.265	271	0	0
s	111.265	271	1	0
a	111.27	272	1	0
d	111.442	271	1	1
s	111.442	272	1	0
d	111.486	272	0	0
a	112.741	273	0	0
s	112.741	273	1	0
a	112.792	274	1	0
d	113.084	273	1	1
s	113.084	274	1	0
d	113.232	274	0	0
a	114.354	275	0	0
s	114.354	275	1	0
d	114.508	275	0	0
a	115.041	276	0	0
s	115.041	276	1	0
a	115.159	277	1	0
d	115.189	276	1	1
s	115.189	277	1	0
d	115.205	277	0	0
a	118.697	278	0	0
s	118.697	278	1	0
a	118.774	279	1	0
d	118.821	278	1	1
s	118.821	279	1	0
d	118.825	279	0	0
a	119.109	280	0	0
s	119.109	280	1	0
d	119.14	280	0	0
a	119.509	281	0	0
s	119.509	281	1	0
d	119.575	281	0	0
a	120.29	282	0	0
s	120.29	282	1	0
a	120.348	283	1	0
d	120.787	282	1	1
s	120.787	283	1	0
d	120.833	283	0	0
a	121.402	284	0	0
s	121.402	284	1	0
d	121.471	284	0	0
a	121.471	285	0	0
s	121.471	285	1	0
a	121.511	286	1	0
a	121.598	287	1	1
d	121.604	285	1	2
s	121.604	286	1	1
d	121.737	286	1	1
s	121.737	287	1	0
d	121.842	287	0	0
a	122.098	288	0	0
s	122.098	288	1	0
d	122.189	288	0	0
a	122.29	289	0	0
s	122.29	289	1	0
a	122.393	290	1	0
d	122.414	289	1	1
s	122.414	290	1	0
a	122.432	291	1	0
d	122.498	290	1	1
s	122.498	291	1	0
d	122.561	291	0	0
a	122.624	292	0	0
s	122.624	292	1	0
a	122.629	293	1	0
a	122.658	294	1	1
d	123.083	292	1	2
s	123.083	293	1	1
a	123.208	295	1	1
a	123.215	296	1	2
d	123.229	293	1	3
s	123.229	294	1	2
d	123.283	294	1	2
s	123.283	295	1	1
d	123.54	295	1	1
s	123.54	296	1	0
a	123.551	297	1	0
d	123.553	296	1	1
s	123.553	297	1	0
d	123.578	297	0	0
a	124.455	298	0	0
s	124.455	298	1	0
a	124.483	299	1	0
d	124.486	298	1	1
s	124.486	299	1	0
d	124.652	299	0	0
a	124.91	300	0	0
s	124.91	300	1	0
d	124.911	300	0	0
a	125.476	301	0	0
s	125.476	301	1	0
d	125.524	301	0	0
a	125.747	302	0	0
s	125.747	302	1	0
d	125.925	302	0	0
a	126.178	303	0	0
s	126.178	303	1	0
a	126.319	304	1	0
d	126.324	303	1	1
s	126.324	304	1	0
d	126.625	304	0	0
a	126.799	305	0	0
s	126.799	305	1	0
d	126.87	305	0	0
a	126.976	306	0	0
s	126.976	306	1	0
d	126.984	306	0	0
a	127.078	307	0	0
s	127.078	307	1	0
d	127.201	307	0	0
a	127.227	308	0	0
s	127.227	308	1	0
a	127.237	309	1	0
d	127.318	308	1	1
s	127.318	309	1	0
d	127.336	309	0	0
a	127.658	310	0	0
s	127.658	310	1	0
a	127.67	311	1	0
d	127.79	310	1	1
s	127.79	311	1	0
d	127.963	311	0	0
a	128.661	312	0	0
s	128.661	312	1	0
d	128.676	312	0	0
a	129.06	313	0	0
s	129.06	313	1	0
a	129.37	314	1	0
d	129.484	313	1	1
s	129.484	314	1	0
d	129.508	314	0	0
a	130.629	315	0	0
s	130.629	315	1	0
a	130.835	316	1	0
d	130.977	315	1	1
s	130.977	316	1	0
d	131.098	316	0	0
a	131.705	317	0	0
s	131.705	317	1	0
d	131.769	317	0	0
a	131.91	318	0	0
s	131.91	318	1	0
d	131.931	318	0	0
a	132.278	319	0	0
s	132.278	319	1	0
d	132.288	319	0	0
a	132.683	320	0	0
s	132.683	320	1	0
a	133.024	321	1	0
d	133.036	320	1	1
s	133.036	321	1	0
d	133.175	321	0	0
a	133.983	322	0	0
s	133.983	322	1	0
d	133.995	322	0	0
a	134.508	323	0	0
s	134.508	323	1	0
d	134.528	323	0	0
a	134.698	324	0	0
s	134.698	324	1	0
d	134.758	324	0	0
a	134.777	325	0	0
s	134.777	325	1	0
d	134.857	325	0	0
a	135.031	326	0	0
s	135.031	326	1	0
a	135.034	327	1	0
d	135.036	326	1	1
s	135.036	327	1	0
d	135.088	327	0	0
a	135.749	328	0	0
s	135.749	328	1	0
d	135.896	328	0	0
a	135.896	329	0	0
s	135.896	329	1	0
a	135.907	330	1	0
d	135.933	329	1	1
s	135.933	330	1	0
d	135.935	330	0	0
a	136.409	331	0	0
s	136.409	331	1	0
d	136.481	331	0	0
a	136.633	332	0	0
s	136.633	332	1	0
d	136.695	332	0	0
a	136.745	333	0	0
s	136.745	333	1	0
d	136.854	333	0	0
a	136.956	334	0	0
s	136.956	334	1	0
d	137.133	334	0	0
a	137.203	335	0	0
s	137.203	335	1	0
a	137.219	336	1	0
d	137.355	335	1	1
s	137.355	336	1	0
d	137.393	336	0	0
a	137.967	337	0	0
s	137.967	337	1	0
d	137.982	337	0	0
a	138.182	338	0	0
s	138.182	338	1	0
a	138.327	339	1	0
d	138.494	338	1	1
s	138.494	339	1	0
d	138.511	339	0	0
a	140.668	340	0	0
s	140.668	340	1	0
a	140.804	341	1	0
d	140.984	340	1	1
s	140.984	341	1	0
a	141.206	342	1	0
d	141.253	341	1	1
s	141.253	342	1	0
a	141.303	343	1	0
d	141.353	342	1	1
s	141.353	343	1	0
d	141.495	343	0	0
a	141.559	344	0	0
s	141.559	344	1	0
a	141.561	345	1	0
d	141.857	344	1	1
s	141.857	345	1	0
a	141.912	346	1	0
d	142.008	345	1	1
s	142.008	346	1	0
d	142.032	346	0	0
a	143.507	347	0	0
s	143.507	347	1	0
a	143.665	348	1	0
d	143.731	347	1	1
s	143.731	348	1	0
d	143.857	348	0	0
a	144.432	349	0	0
s	144.432	349	1	0
a	144.478	350	1	0
d	144.683	349	1	1
s	144.683	350	1	0
d	145	350	0	0
a	145.249	351	0	0
s	145.249	351	1	0
d	145.272	351	0	0
a	145.509	352	0	0
s	145.509	352	1	0
d	145.519	352	0	0
a	145.703	353	0	0
s	145.703	353	1	0
d	145.734	353	0	0
a	146.018	354	0	0
s	146.018	354	1	0
a	146.119	355	1	0
d	146.312	354	1	1
s	146.312	355	1	0
d	146.414	355	0	0
a	146.631	356	0	0
s	146.631	356	1	0
a	146.64	357	1	0
d	146.737	356	1	1
s	146.737	357	1	0
d	146.84	357	0	0
a	147.786	358	0	0
s	147.786	358	1	0
d	147.825	358	0	0
a	147.826	359	0	0
s	147.826	359	1	0
a	147.968	360	1	0
d	148.341	359	1	1
s	148.341	360	1	0
d	148.365	360	0	0
a	148.611	361	0	0
s	148.611	361	1	0
d	148.612	361	0	0
a	149.068	362	0	0
s	149.068	362	1	0
d	149.157	362	0	0
a	149.787	363	0	0
s	149.787	363	1	0
d	149.825	363	0	0
a	150.057	364	0	0
s	150.057	364	1	0
d	150.235	364	0	0
a	150.353	365	0	0
s	150.353	365	1	0
a	150.382	366	1	0
d	150.519	365	1	1
s	150.519	366	1	0
a	150.59	367	1	0
d	150.807	366	1	1
s	150.807	367	1	0
d	150.811	367	0	0
a	151.083	368	0	0
s	151.083	368	1	0
a	151.109	369	1	0
d	151.138	368	1	1
s	151.138	369	1	0
d	151.229	369	0	0
a	151.41	370	0	0
s	151.41	370	1	0
